"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1216812151010140160","0","0","0","0","0","0","0","0","0","0","0"
"1216813749484630016","0","0","0","0","0","0","0","0","0","0","0"
"1216813927411130368","0","0","0","0","0","0","0","0","0","0","0"
"1216814770831134720","0","0","0","0","0","0","0","0","0","0","0"
"1216814987353739264","0","0","0","0","0","0","0","0","0","0","0"
"1216815603828260864","0","0","0","0","0","0","0","0","0","0","0"
"1216816360208072704","0","0","0","0","0","0","0","0","0","0","0"
"1216819249760653312","0","0","0","0","0","0","0","0","0","0","0"
"1216819711540977664","0","0","0","0","0","0","0","0","0","0","0"
"1216822620404035584","0","0","0","0","0","0","0","0","0","0","0"
"1216823246135398400","0","0","0","0","0","0","0","0","0","0","0"
"1216824970292146176","0","0","0","0","0","0","0","0","0","0","0"
"1216825128836681728","0","0","0","0","0","0","0","0","0","0","0"
"1216827133269508096","0","0","0","0","0","0","0","0","0","0","0"
"1216827242766094336","0","0","0","0","0","0","0","0","0","0","0"
"1216827934427795456","0","0","0","0","0","0","0","0","0","0","0"
"1216829385342361600","0","0","0","0","0","0","0","0","0","0","0"
"1216829601848221696","0","0","0","0","0","0","0","0","0","0","0"
"1216830028635353088","0","0","0","0","0","0","0","0","0","0","0"
"1216832385809031168","0","0","0","0","0","0","0","0","0","0","0"
"1216832701614845952","0","0","0","0","0","0","0","0","0","0","0"
"1216833048370667520","0","0","0","0","0","0","0","0","0","0","0"
"1216834052579303424","0","0","0","0","0","0","0","0","0","0","0"
"1216835913952657408","0","0","0","0","0","0","0","0","0","0","0"
"1216836442867015680","0","0","0","0","0","0","0","0","0","0","0"
"1216836788641304576","0","0","0","0","0","0","0","0","0","0","0"
"1216836862251347968","0","0","0","0","0","0","0","0","0","0","0"
"1216838151869730816","0","0","0","0","0","0","0","0","0","0","0"
"1216838211248513024","0","0","0","0","0","0","0","0","0","0","0"
"1216838508305842176","0","0","0","0","0","0","0","0","0","0","0"
"1216839170770911232","0","0","0","0","0","0","0","0","0","0","0"
"1216839978744995840","0","0","0","0","0","0","0","0","0","0","0"
"1216840944257044480","0","0","0","0","0","0","0","0","0","0","0"
"1216841204375138304","0","0","0","0","0","0","0","0","0","0","0"
"1216841293466222592","0","0","0","0","0","0","0","0","0","0","0"
"1216842716799295488","0","0","0","0","0","0","0","0","0","0","0"
"1216843099118456832","0","0","0","0","0","0","0","0","0","0","0"
"1216843142714085376","0","0","0","0","0","0","0","0","0","0","0"
"1216843327359930368","0","0","0","0","0","0","0","0","0","0","0"
"1216845205170741248","0","0","0","0","0","0","0","0","0","0","0"
"1216845304378601472","0","0","0","0","0","0","0","0","0","0","0"
"1216845405184516096","0","0","0","0","0","0","0","0","0","0","0"
"1216845574361821184","0","0","0","0","0","0","0","0","0","0","0"
"1216845612550905856","0","0","0","0","0","0","0","0","0","0","0"
"1216845667466911744","0","0","0","0","0","0","0","0","0","0","0"
"1216845703701581824","0","0","0","0","0","0","0","0","0","0","0"
"1216845855132737536","0","0","0","0","0","0","0","0","0","0","0"
"1216845874564911104","0","0","0","0","0","0","0","0","0","0","0"
"1216845963186393088","0","0","0","0","0","0","0","0","0","0","0"
"1216845989341954048","0","0","0","0","0","0","0","0","0","0","0"
"1216846034896347136","0","0","0","0","0","0","0","0","0","0","0"
"1216846148046114816","0","0","0","0","0","0","0","0","0","0","0"
