"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1215616613862518785","0","0","0","0","0","0","0","0","0","0","0"
"1215616628416708610","0","0","0","0","0","0","0","0","0","0","0"
"1215616644430618625","0","0","0","0","0","0","0","0","0","0","0"
"1215616685002166274","0","0","0","0","0","0","0","0","0","0","0"
"1215616700768563200","0","0","0","0","0","0","0","0","0","0","0"
"1215616717382209537","0","0","0","0","0","0","0","0","0","0","0"
"1215616767831236609","0","0","0","0","0","0","0","0","0","0","0"
"1215616777994088448","0","0","0","0","0","0","0","0","0","0","0"
"1215616824806502402","0","0","0","0","0","0","0","0","0","0","0"
"1215616848856854528","0","0","0","0","0","0","0","0","0","0","0"
"1215616882813915136","0","0","0","0","0","0","0","0","0","0","0"
"1215616883652792321","0","0","0","0","0","0","0","0","0","0","0"
"1215616905165197312","0","0","0","0","0","0","0","0","0","0","0"
"1215616906381709313","0","0","0","0","0","0","0","0","0","0","0"
"1215616906687852545","0","0","0","0","0","0","0","0","0","0","0"
"1215616993925222405","0","0","0","0","0","0","0","0","0","0","0"
"1215617095548964864","0","0","0","0","0","0","0","0","0","0","0"
"1215617114498834434","0","0","0","0","0","0","0","0","0","0","0"
"1215617155003232263","0","0","0","0","0","0","0","0","0","0","0"
"1215617181385482241","0","0","0","0","0","0","0","0","0","0","0"
"1215617185114214400","0","0","0","0","0","0","0","0","0","0","0"
"1215617210472914944","0","0","0","0","0","0","0","0","0","0","0"
"1215617218932871173","0","0","0","0","0","0","0","0","0","0","0"
"1215617220228919296","0","0","0","0","0","0","0","0","0","0","0"
"1215617234330169344","0","0","0","0","0","0","0","0","0","0","0"
"1215617239904346114","0","0","0","0","0","0","0","0","0","0","0"
"1215617253493874688","0","0","0","0","0","0","0","0","0","0","0"
"1215617285735489537","0","0","0","0","0","0","0","0","0","0","0"
"1215617294463852544","0","0","0","0","0","0","0","0","0","0","0"
"1215617297429225472","0","0","0","0","0","0","0","0","0","0","0"
"1215617339762401282","0","0","0","0","0","0","0","0","0","0","0"
"1215617351057575936","0","0","0","0","0","0","0","0","0","0","0"
"1215617356409573381","0","0","0","0","0","0","0","0","0","0","0"
"1215617369227321344","0","0","0","0","0","0","0","0","0","0","0"
"1215617372033339393","0","0","0","0","0","0","0","0","0","0","0"
"1215617395198513158","0","0","0","0","0","0","0","0","0","0","0"
"1215617410830622721","0","0","0","0","0","0","0","0","0","0","0"
"1215617439188291584","0","0","0","0","0","0","0","0","0","0","0"
"1215617476337246208","0","0","0","0","0","0","0","0","0","0","0"
"1215617492535730176","0","0","0","0","0","0","0","0","0","0","0"
"1215617544683425793","0","0","0","0","0","0","0","0","0","0","0"
"1215617573741527040","0","0","0","0","0","0","0","0","0","0","0"
"1215617651831115777","0","0","0","0","0","0","0","0","0","0","0"
"1215617651713740801","0","0","0","0","0","0","0","0","0","0","0"
"1215617670030286851","0","0","0","0","0","0","0","0","0","0","0"
"1215617811160190976","0","0","0","0","0","0","0","0","0","0","0"
"1215617824196120576","0","0","0","0","0","0","0","0","0","0","0"
"1215617833926909953","0","0","0","0","0","0","0","0","0","0","0"
"1215617856383193088","0","0","0","0","0","0","0","0","0","0","0"
"1215617891472723970","0","0","0","0","0","0","0","0","0","0","0"
"1215617923013861376","0","0","0","0","0","0","0","0","0","0","0"
"1215618022326591488","0","0","0","0","0","0","0","0","0","0","0"
"1215618059400024064","0","0","0","0","0","0","0","0","0","0","0"
"1215618076412194817","0","0","0","0","0","0","0","0","0","0","0"
"1215618089204748288","0","0","0","0","0","0","0","0","0","0","0"
"1215618096377073665","0","0","0","0","0","0","0","0","0","0","0"
"1215618105277329410","0","0","0","0","0","0","0","0","0","0","0"
"1215618242372345857","0","0","0","0","0","0","0","0","0","0","0"
"1215618377370210305","0","0","0","0","0","0","0","0","0","0","0"
"1215618398941536257","0","0","0","0","0","0","0","0","0","0","0"
"1215618406180958209","0","0","0","0","0","0","0","0","0","0","0"
"1215618408890486785","0","0","0","0","0","0","0","0","0","0","0"
"1215618420839997440","0","0","0","0","0","0","0","0","0","0","0"
"1215618424405135360","0","0","0","0","0","0","0","0","0","0","0"
"1215618431275425792","0","0","0","0","0","0","0","0","0","0","0"
"1215618449998864384","0","0","0","0","0","0","0","0","0","0","0"
"1215618484639584257","0","0","0","0","0","0","0","0","0","0","0"
"1215618488422678528","0","0","0","0","0","0","0","0","0","0","0"
"1215618505946607618","0","0","0","0","0","0","0","0","0","0","0"
"1215618536971952129","0","0","0","0","0","0","0","0","0","0","0"
"1215618553963073536","0","0","0","0","0","0","0","0","0","0","0"
"1215618566235590656","0","0","0","0","0","0","0","0","0","0","0"
"1215618594295492608","0","0","0","0","0","0","0","0","0","0","0"
"1215618595868332032","0","0","0","0","0","0","0","0","0","0","0"
"1215618615459840001","0","0","0","0","0","0","0","0","0","0","0"
"1215618648112537600","0","0","0","0","0","0","0","0","0","0","0"
"1215618675430084614","0","0","0","0","0","0","0","0","0","0","0"
"1215618688746971136","0","0","0","0","0","0","0","0","0","0","0"
"1215618711777959936","0","0","0","0","0","0","0","0","0","0","0"
"1215618735253442560","0","0","0","0","0","0","0","0","0","0","0"
"1215618742404747266","0","0","0","0","0","0","0","0","0","0","0"
"1215618909870661634","0","0","0","0","0","0","0","0","0","0","0"
"1215618932272484352","0","0","0","0","0","0","0","0","0","0","0"
"1215618951616651264","0","0","0","0","0","0","0","0","0","0","0"
"1215618958080061442","0","0","0","0","0","0","0","0","0","0","0"
"1215618970436456448","0","0","0","0","0","0","0","0","0","0","0"
"1215619046105808896","0","0","0","0","0","0","0","0","0","0","0"
"1215619048412786688","0","0","0","0","0","0","0","0","0","0","0"
"1215619051273228289","0","0","0","0","0","0","0","0","0","0","0"
"1215619051361329152","0","0","0","0","0","0","0","0","0","0","0"
"1215619093459537920","0","0","0","0","0","0","0","0","0","0","0"
"1215619099633553409","0","0","0","0","0","0","0","0","0","0","0"
"1215619101168631808","0","0","0","0","0","0","0","0","0","0","0"
"1215619104419217410","0","0","0","0","0","0","0","0","0","0","0"
"1215619125902487553","0","0","0","0","0","0","0","0","0","0","0"
