"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1215616610297241601","0","0","0","0","0","0","0","0","0","0","0"
"1215616631038070786","0","0","0","0","0","0","0","0","0","0","0"
"1215616645093191680","0","0","0","0","0","0","0","0","0","0","0"
"1215616711031787520","0","0","0","0","0","0","0","0","0","0","0"
"1215616719009411074","0","0","0","0","0","0","0","0","0","0","0"
"1215616753939574784","0","0","0","0","0","0","0","0","0","0","0"
"1215616770783899648","0","0","0","0","0","0","0","0","0","0","0"
"1215616781106081792","0","0","0","0","0","0","0","0","0","0","0"
"1215616821711097856","0","0","0","0","0","0","0","0","0","0","0"
"1215616862005780480","0","0","0","0","0","0","0","0","0","0","0"
"1215616862613995521","0","0","0","0","0","0","0","0","0","0","0"
"1215616988099141633","0","0","0","0","0","0","0","0","0","0","0"
"1215617184988192768","0","0","0","0","0","0","0","0","0","0","0"
"1215617186225479681","0","0","0","0","0","0","0","0","0","0","0"
"1215617232207663104","0","0","0","0","0","0","0","0","0","0","0"
"1215617423782449152","0","0","0","0","0","0","0","0","0","0","0"
"1215617687222546432","0","0","0","0","0","0","0","0","0","0","0"
"1215617752544792576","0","0","0","0","0","0","0","0","0","0","0"
"1215617819842240512","0","0","0","0","0","0","0","0","0","0","0"
"1215617828776103937","0","0","0","0","0","0","0","0","0","0","0"
"1215617854327754752","0","0","0","0","0","0","0","0","0","0","0"
"1215617863861456897","0","0","0","0","0","0","0","0","0","0","0"
"1215617910594387968","0","0","0","0","0","0","0","0","0","0","0"
"1215617914184667137","0","0","0","0","0","0","0","0","0","0","0"
"1215617928386625537","0","0","0","0","0","0","0","0","0","0","0"
"1215617971390803970","0","0","0","0","0","0","0","0","0","0","0"
"1215618031084113920","0","0","0","0","0","0","0","0","0","0","0"
"1215618156548382720","0","0","0","0","0","0","0","0","0","0","0"
"1215618178849443840","0","0","0","0","0","0","0","0","0","0","0"
"1215618299540561920","0","0","0","0","0","0","0","0","0","0","0"
"1215618326514110465","0","0","0","0","0","0","0","0","0","0","0"
"1215618337612283906","0","0","0","0","0","0","0","0","0","0","0"
"1215618376292155392","0","0","0","0","0","0","0","0","0","0","0"
"1215618472962453504","0","0","0","0","0","0","0","0","0","0","0"
"1215618510535057408","0","0","0","0","0","0","0","0","0","0","0"
"1215618516038012928","0","0","0","0","0","0","0","0","0","0","0"
"1215618650217967618","0","0","0","0","0","0","0","0","0","0","0"
"1215618721248497664","0","0","0","0","0","0","0","0","0","0","0"
"1215618726508154880","0","0","0","0","0","0","0","0","0","0","0"
"1215618799531020290","0","0","0","0","0","0","0","0","0","0","0"
"1215618967990964224","0","0","0","0","0","0","0","0","0","0","0"
"1215619012412919810","0","0","0","0","0","0","0","0","0","0","0"
"1215619050245484544","0","0","0","0","0","0","0","0","0","0","0"
"1215619060303446016","0","0","0","0","0","0","0","0","0","0","0"
"1215619232492244993","0","0","0","0","0","0","0","0","0","0","0"
"1215619331108683779","0","0","0","0","0","0","0","0","0","0","0"
"1215619502882328576","0","0","0","0","0","0","0","0","0","0","0"
"1215619506082476032","0","0","0","0","0","0","0","0","0","0","0"
"1215619623850139650","0","0","0","0","0","0","0","0","0","0","0"
"1215619799562117125","0","0","0","0","0","0","0","0","0","0","0"
"1215619800409366528","0","0","0","0","0","0","0","0","0","0","0"
"1215619824346288128","0","0","0","0","0","0","0","0","0","0","0"
"1215619920836190208","0","0","0","0","0","0","0","0","0","0","0"
"1215619951509135360","0","0","0","0","0","0","0","0","0","0","0"
"1215620041741176832","0","0","0","0","0","0","0","0","0","0","0"
"1215620059915149318","0","0","0","0","0","0","0","0","0","0","0"
"1215620259056513025","0","0","0","0","0","0","0","0","0","0","0"
"1215620316002545664","0","0","0","0","0","0","0","0","0","0","0"
