"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1215616641238585345","0","0","0","0","0","0","0","0","0","0","0"
"1215616685928935424","0","0","0","0","0","0","0","0","0","0","0"
"1215616688470679554","0","0","0","0","0","0","0","0","0","0","0"
"1215616691851296768","0","0","0","0","0","0","0","0","0","0","0"
"1215616735383932929","0","0","0","0","0","0","0","0","0","0","0"
"1215616738378698752","0","0","0","0","0","0","0","0","0","0","0"
"1215616746633084928","0","0","0","0","0","0","0","0","0","0","0"
"1215616769185869824","0","0","0","0","0","0","0","0","0","0","0"
"1215616899410563072","0","0","0","0","0","0","0","0","0","0","0"
"1215616937289347077","0","0","0","0","0","0","0","0","0","0","0"
"1215616960794218496","0","0","0","0","0","0","0","0","0","0","0"
"1215617013847969792","0","0","0","0","0","0","0","0","0","0","0"
"1215617050762076160","0","0","0","0","0","0","0","0","0","0","0"
"1215617200628719616","0","0","0","0","0","0","0","0","0","0","0"
"1215617262322769920","0","0","0","0","0","0","0","0","0","0","0"
"1215617299442356224","0","0","0","0","0","0","0","0","0","0","0"
"1215617411455442945","0","0","0","0","0","0","0","0","0","0","0"
"1215617505823092736","0","0","0","0","0","0","0","0","0","0","0"
"1215617592338960384","0","0","0","0","0","0","0","0","0","0","0"
"1215617609283948549","0","0","0","0","0","0","0","0","0","0","0"
"1215617637171908608","0","0","0","0","0","0","0","0","0","0","0"
"1215617753458999298","0","0","0","0","0","0","0","0","0","0","0"
"1215617832077053954","0","0","0","0","0","0","0","0","0","0","0"
"1215617846991998978","0","0","0","0","0","0","0","0","0","0","0"
"1215617852838825984","0","0","0","0","0","0","0","0","0","0","0"
"1215617867145629696","0","0","0","0","0","0","0","0","0","0","0"
"1215617894949613568","0","0","0","0","0","0","0","0","0","0","0"
"1215617895163662337","0","0","0","0","0","0","0","0","0","0","0"
"1215618007562502144","0","0","0","0","0","0","0","0","0","0","0"
"1215618029402279937","0","0","0","0","0","0","0","0","0","0","0"
"1215618103213613056","0","0","0","0","0","0","0","0","0","0","0"
