"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1241811498277785600","0","0","0","0","0","0","0","0","0","0","0"
"1241813107745394688","0","0","0","0","0","0","0","0","0","0","0"
"1241813233624920064","0","0","0","0","0","0","0","0","0","0","0"
"1241817472405319680","0","0","0","0","0","0","0","0","0","0","0"
"1241819410047868928","0","0","0","0","0","0","0","0","0","0","0"
"1241820539771068416","0","0","0","0","0","0","0","0","0","0","0"
"1241821543283544064","0","0","0","0","0","0","0","0","0","0","0"
"1241824247330344960","0","0","0","0","0","0","0","0","0","0","0"
"1241824617301446656","0","0","0","0","0","0","0","0","0","0","0"
"1241825435421376512","0","0","0","0","0","0","0","0","0","0","0"
"1241825667311906816","0","0","0","0","0","0","0","0","0","0","0"
"1241828111240609792","0","0","0","0","0","0","0","0","0","0","0"
"1241832089575718912","0","0","0","0","0","0","0","0","0","0","0"
"1241832416622178304","0","0","0","0","0","0","0","0","0","0","0"
"1241833374609813504","0","0","0","0","0","0","0","0","0","0","0"
"1241841532564627456","0","0","0","0","0","0","0","0","0","0","0"
"1241842219134472192","0","0","0","0","0","0","0","0","0","0","0"
"1241842340593008640","0","0","0","0","0","0","0","0","0","0","0"
"1241842482507329536","0","0","0","0","0","0","0","0","0","0","0"
"1241849638468149248","0","0","0","0","0","0","0","0","0","0","0"
"1241849811147636736","0","0","0","0","0","0","0","0","0","0","0"
"1241851601909940224","0","0","0","0","0","0","0","0","0","0","0"
"1241853937881415680","0","0","0","0","0","0","0","0","0","0","0"
"1241857613513490432","0","0","0","0","0","0","0","0","0","0","0"
"1241864086264123392","0","0","0","0","0","0","0","0","0","0","0"
"1241864434278113280","0","0","0","0","0","0","0","0","0","0","0"
"1241866545275510784","0","0","0","0","0","0","0","0","0","0","0"
"1241867089658490880","0","0","0","0","0","0","0","0","0","0","0"
"1241868167774953472","0","0","0","0","0","0","0","0","0","0","0"
"1241868801001566208","0","0","0","0","0","0","0","0","0","0","0"
"1241870844709740544","0","0","0","0","0","0","0","0","0","0","0"
"1241870910656851968","0","0","0","0","0","0","0","0","0","0","0"
"1241876617925922816","0","0","0","0","0","0","0","0","0","0","0"
"1241700227788267520","0","0","0","0","0","0","0","0","0","0","0"
"1241700710938562560","0","0","0","0","0","0","0","0","0","0","0"
"1241701708960534528","0","0","0","0","0","0","0","0","0","0","0"
"1241702065296027648","0","0","0","0","0","0","0","0","0","0","0"
"1241702333630865408","0","0","0","0","0","0","0","0","0","0","0"
"1241702456213602304","0","0","0","0","0","0","0","0","0","0","0"
"1241702822330204160","0","0","0","0","0","0","0","0","0","0","0"
"1241703396891131904","0","0","0","0","0","0","0","0","0","0","0"
"1241703488834453504","0","0","0","0","0","0","0","0","0","0","0"
"1241703897808474112","0","0","0","0","0","0","0","0","0","0","0"
"1241703923188187136","0","0","0","0","0","0","0","0","0","0","0"
"1241704297747922944","0","0","0","0","0","0","0","0","0","0","0"
"1241704365771161600","0","0","0","0","0","0","0","0","0","0","0"
"1241706241501663232","0","0","0","0","0","0","0","0","0","0","0"
"1241706493533175808","0","0","0","0","0","0","0","0","0","0","0"
"1241706792620625920","0","0","0","0","0","0","0","0","0","0","0"
"1241706837587746816","0","0","0","0","0","0","0","0","0","0","0"
"1241706950951305216","0","0","0","0","0","0","0","0","0","0","0"
"1241707652146696192","0","0","0","0","0","0","0","0","0","0","0"
"1241707702168027136","0","0","0","0","0","0","0","0","0","0","0"
"1241707831780392960","0","0","0","0","0","0","0","0","0","0","0"
"1241707971194781696","0","0","0","0","0","0","0","0","0","0","0"
"1241708084730499072","0","0","0","0","0","0","0","0","0","0","0"
"1241708118263947264","0","0","0","0","0","0","0","0","0","0","0"
"1241708133799600128","0","0","0","0","0","0","0","0","0","0","0"
"1241708176917041152","0","0","0","0","0","0","0","0","0","0","0"
"1241708222110720000","0","0","0","0","0","0","0","0","0","0","0"
"1241708336795586560","0","0","0","0","0","0","0","0","0","0","0"
"1241708354327777280","0","0","0","0","0","0","0","0","0","0","0"
"1241708646096089088","0","0","0","0","0","0","0","0","0","0","0"
"1241708690111107072","0","0","0","0","0","0","0","0","0","0","0"
"1241708824416980992","0","0","0","0","0","0","0","0","0","0","0"
"1241709938491248640","0","0","0","0","0","0","0","0","0","0","0"
"1241709996083118080","0","0","0","0","0","0","0","0","0","0","0"
"1241710740677033984","0","0","0","0","0","0","0","0","0","0","0"
"1241710745047519232","0","0","0","0","0","0","0","0","0","0","0"
"1241711923080695808","0","0","0","0","0","0","0","0","0","0","0"
"1241712163598860288","0","0","0","0","0","0","0","0","0","0","0"
"1241712213980741632","0","0","0","0","0","0","0","0","0","0","0"
"1241712317802459136","0","0","0","0","0","0","0","0","0","0","0"
"1241712581024210944","0","0","0","0","0","0","0","0","0","0","0"
"1241712644698132480","0","0","0","0","0","0","0","0","0","0","0"
"1241712720602443776","0","0","0","0","0","0","0","0","0","0","0"
"1241713347894132736","0","0","0","0","0","0","0","0","0","0","0"
"1241713635057119232","0","0","0","0","0","0","0","0","0","0","0"
"1241713872110837760","0","0","0","0","0","0","0","0","0","0","0"
"1241714630440910848","0","0","0","0","0","0","0","0","0","0","0"
"1241714638905106432","0","0","0","0","0","0","0","0","0","0","0"
"1241714819537014784","0","0","0","0","0","0","0","0","0","0","0"
"1241714903980945408","0","0","0","0","0","0","0","0","0","0","0"
"1241714970934554624","0","0","0","0","0","0","0","0","0","0","0"
"1241714977729363968","0","0","0","0","0","0","0","0","0","0","0"
"1241715084637995008","0","0","0","0","0","0","0","0","0","0","0"
"1241715269304803328","0","0","0","0","0","0","0","0","0","0","0"
"1241715349097234432","0","0","0","0","0","0","0","0","0","0","0"
"1241715519943847936","0","0","0","0","0","0","0","0","0","0","0"
"1241715601543962624","0","0","0","0","0","0","0","0","0","0","0"
"1241715915525414912","0","0","0","0","0","0","0","0","0","0","0"
"1241716741178261504","0","0","0","0","0","0","0","0","0","0","0"
"1241716758823571456","0","0","0","0","0","0","0","0","0","0","0"
"1241716800523558912","0","0","0","0","0","0","0","0","0","0","0"
"1241716865161818112","0","0","0","0","0","0","0","0","0","0","0"
"1241717290661564416","0","0","0","0","0","0","0","0","0","0","0"
"1241717476938977280","0","0","0","0","0","0","0","0","0","0","0"
