"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1219665076778684416","0","0","0","0","0","0","0","0","0","0","0"
"1219665145108094976","0","0","0","0","0","0","0","0","0","0","0"
"1219665157091209216","0","0","0","0","0","0","0","0","0","0","0"
"1219665178930884608","0","0","0","0","0","0","0","0","0","0","0"
"1219665183091699712","0","0","0","0","0","0","0","0","0","0","0"
"1219665189823447040","0","0","0","0","0","0","0","0","0","0","0"
"1219665205615120384","0","0","0","0","0","0","0","0","0","0","0"
"1219665276414853120","0","0","0","0","0","0","0","0","0","0","0"
"1219665310149726208","0","0","0","0","0","0","0","0","0","0","0"
"1219665390537773056","0","0","0","0","0","0","0","0","0","0","0"
"1219665410297159680","0","0","0","0","0","0","0","0","0","0","0"
"1219665449509687296","0","0","0","0","0","0","0","0","0","0","0"
"1219665452479197184","0","0","0","0","0","0","0","0","0","0","0"
"1219665454937055232","0","0","0","0","0","0","0","0","0","0","0"
"1219665470237945856","0","0","0","0","0","0","0","0","0","0","0"
"1219665482699169792","0","0","0","0","0","0","0","0","0","0","0"
"1219665491079331840","0","0","0","0","0","0","0","0","0","0","0"
"1219665497484091392","0","0","0","0","0","0","0","0","0","0","0"
"1219665555633864704","0","0","0","0","0","0","0","0","0","0","0"
"1219665565683306496","0","0","0","0","0","0","0","0","0","0","0"
"1219665576097931264","0","0","0","0","0","0","0","0","0","0","0"
"1219665579772125184","0","0","0","0","0","0","0","0","0","0","0"
"1219665605936197632","0","0","0","0","0","0","0","0","0","0","0"
"1219665636252626944","0","0","0","0","0","0","0","0","0","0","0"
"1219665670733991936","0","0","0","0","0","0","0","0","0","0","0"
"1219665831086501888","0","0","0","0","0","0","0","0","0","0","0"
"1219665876951216128","0","0","0","0","0","0","0","0","0","0","0"
"1219665879652282368","0","0","0","0","0","0","0","0","0","0","0"
"1219665891933200384","0","0","0","0","0","0","0","0","0","0","0"
"1219665910652424192","0","0","0","0","0","0","0","0","0","0","0"
"1219665961252478976","0","0","0","0","0","0","0","0","0","0","0"
"1219665983419420672","0","0","0","0","0","0","0","0","0","0","0"
"1219665994379137024","0","0","0","0","0","0","0","0","0","0","0"
"1219666103179317248","0","0","0","0","0","0","0","0","0","0","0"
"1219666109705719808","0","0","0","0","0","0","0","0","0","0","0"
"1219666141376843776","0","0","0","0","0","0","0","0","0","0","0"
"1219666142597394432","0","0","0","0","0","0","0","0","0","0","0"
"1219666146967855104","0","0","0","0","0","0","0","0","0","0","0"
"1219666167280865280","0","0","0","0","0","0","0","0","0","0","0"
"1219666199417671680","0","0","0","0","0","0","0","0","0","0","0"
"1219666273627525120","0","0","0","0","0","0","0","0","0","0","0"
"1219666303734165504","0","0","0","0","0","0","0","0","0","0","0"
"1219666420990119936","0","0","0","0","0","0","0","0","0","0","0"
"1219666427092918272","0","0","0","0","0","0","0","0","0","0","0"
"1219666443278716928","0","0","0","0","0","0","0","0","0","0","0"
"1219666482789076992","0","0","0","0","0","0","0","0","0","0","0"
"1219666532034326528","0","0","0","0","0","0","0","0","0","0","0"
"1219666534991310848","0","0","0","0","0","0","0","0","0","0","0"
"1219666537457635328","0","0","0","0","0","0","0","0","0","0","0"
"1219666541895213056","0","0","0","0","0","0","0","0","0","0","0"
"1219666576904986624","0","0","0","0","0","0","0","0","0","0","0"
"1219666598992150528","0","0","0","0","0","0","0","0","0","0","0"
"1219666607435370496","0","0","0","0","0","0","0","0","0","0","0"
"1219666608177676288","0","0","0","0","0","0","0","0","0","0","0"
"1219666617031852032","0","0","0","0","0","0","0","0","0","0","0"
"1219666646236835840","0","0","0","0","0","0","0","0","0","0","0"
"1219666763970990080","0","0","0","0","0","0","0","0","0","0","0"
"1219666882845913088","0","0","0","0","0","0","0","0","0","0","0"
"1219666898939449344","0","0","0","0","0","0","0","0","0","0","0"
"1219666996847161344","0","0","0","0","0","0","0","0","0","0","0"
"1219666998084243456","0","0","0","0","0","0","0","0","0","0","0"
"1219667048474861568","0","0","0","0","0","0","0","0","0","0","0"
"1219667081177767936","0","0","0","0","0","0","0","0","0","0","0"
"1219667142746034176","0","0","0","0","0","0","0","0","0","0","0"
"1219667270319984640","0","0","0","0","0","0","0","0","0","0","0"
"1219667395947659264","0","0","0","0","0","0","0","0","0","0","0"
"1219667418014011392","0","0","0","0","0","0","0","0","0","0","0"
"1219667455913664512","0","0","0","0","0","0","0","0","0","0","0"
"1219667608439529472","0","0","0","0","0","0","0","0","0","0","0"
"1219667731106033664","0","0","0","0","0","0","0","0","0","0","0"
"1219667735631843328","0","0","0","0","0","0","0","0","0","0","0"
"1219667786072457216","0","0","0","0","0","0","0","0","0","0","0"
"1219667786710102016","0","0","0","0","0","0","0","0","0","0","0"
"1219667794620448768","0","0","0","0","0","0","0","0","0","0","0"
"1219667921191960576","0","0","0","0","0","0","0","0","0","0","0"
"1219668002074955776","0","0","0","0","0","0","0","0","0","0","0"
"1219668007091351552","0","0","0","0","0","0","0","0","0","0","0"
"1219668028733952000","0","0","0","0","0","0","0","0","0","0","0"
"1219668047386087424","0","0","0","0","0","0","0","0","0","0","0"
"1219668074883883008","0","0","0","0","0","0","0","0","0","0","0"
"1219668160242049024","0","0","0","0","0","0","0","0","0","0","0"
"1219668193603702784","0","0","0","0","0","0","0","0","0","0","0"
"1219668211190378496","0","0","0","0","0","0","0","0","0","0","0"
"1219668256887386112","0","0","0","0","0","0","0","0","0","0","0"
"1219668316190539776","0","0","0","0","0","0","0","0","0","0","0"
"1219668391323148288","0","0","0","0","0","0","0","0","0","0","0"
"1219668450475376640","0","0","0","0","0","0","0","0","0","0","0"
"1219668483149115392","0","0","0","0","0","0","0","0","0","0","0"
"1219668573863411712","0","0","0","0","0","0","0","0","0","0","0"
"1219668624828518400","0","0","0","0","0","0","0","0","0","0","0"
"1219668729388240896","0","0","0","0","0","0","0","0","0","0","0"
"1219668761348911104","0","0","0","0","0","0","0","0","0","0","0"
"1219668775022268416","0","0","0","0","0","0","0","0","0","0","0"
"1219668852470165504","0","0","0","0","0","0","0","0","0","0","0"
"1219668982598381568","0","0","0","0","0","0","0","0","0","0","0"
"1219669002978459648","0","0","0","0","0","0","0","0","0","0","0"
"1219669004815687680","0","0","0","0","0","0","0","0","0","0","0"
"1219669060406972416","0","0","0","0","0","0","0","0","0","0","0"
"1219669120964268032","0","0","0","0","0","0","0","0","0","0","0"
"1219669162752167936","0","0","0","0","0","0","0","0","0","0","0"
"1219669163775537152","0","0","0","0","0","0","0","0","0","0","0"
"1219669197770412032","0","0","0","0","0","0","0","0","0","0","0"
"1219669272802271232","0","0","0","0","0","0","0","0","0","0","0"
"1219669336329199616","0","0","0","0","0","0","0","0","0","0","0"
"1219669373344002048","0","0","0","0","0","0","0","0","0","0","0"
"1219669388959395840","0","0","0","0","0","0","0","0","0","0","0"
"1219669402800525312","0","0","0","0","0","0","0","0","0","0","0"
"1219669458991665152","0","0","0","0","0","0","0","0","0","0","0"
"1219669461722181632","0","0","0","0","0","0","0","0","0","0","0"
"1219669665582125056","0","0","0","0","0","0","0","0","0","0","0"
"1219669668006432768","0","0","0","0","0","0","0","0","0","0","0"
"1219669674964799488","0","0","0","0","0","0","0","0","0","0","0"
"1219669686587219968","0","0","0","0","0","0","0","0","0","0","0"
"1219669706120011776","0","0","0","0","0","0","0","0","0","0","0"
"1219669733479538688","0","0","0","0","0","0","0","0","0","0","0"
"1219669751779282944","0","0","0","0","0","0","0","0","0","0","0"
"1219669866904465408","0","0","0","0","0","0","0","0","0","0","0"
"1219669901734031360","0","0","0","0","0","0","0","0","0","0","0"
"1219670002225307648","0","0","0","0","0","0","0","0","0","0","0"
"1219670051042856960","0","0","0","0","0","0","0","0","0","0","0"
"1219670085142556672","0","0","0","0","0","0","0","0","0","0","0"
"1219670120181719040","0","0","0","0","0","0","0","0","0","0","0"
"1219670177819897856","0","0","0","0","0","0","0","0","0","0","0"
"1219670214440296448","0","0","0","0","0","0","0","0","0","0","0"
"1219670360989356032","0","0","0","0","0","0","0","0","0","0","0"
"1219670379691761664","0","0","0","0","0","0","0","0","0","0","0"
"1219670540048371712","0","0","0","0","0","0","0","0","0","0","0"
"1219670550018019328","0","0","0","0","0","0","0","0","0","0","0"
"1219670579436896256","0","0","0","0","0","0","0","0","0","0","0"
"1219670679802515456","0","0","0","0","0","0","0","0","0","0","0"
"1219670746617741312","0","0","0","0","0","0","0","0","0","0","0"
"1219670854281220096","0","0","0","0","0","0","0","0","0","0","0"
"1219670884941611008","0","0","0","0","0","0","0","0","0","0","0"
"1219670955653550080","0","0","0","0","0","0","0","0","0","0","0"
"1219671029653655552","0","0","0","0","0","0","0","0","0","0","0"
"1219671120971956224","0","0","0","0","0","0","0","0","0","0","0"
"1219671128605691904","0","0","0","0","0","0","0","0","0","0","0"
"1219671163653312512","0","0","0","0","0","0","0","0","0","0","0"
"1219671190341660672","0","0","0","0","0","0","0","0","0","0","0"
"1219671191595704320","0","0","0","0","0","0","0","0","0","0","0"
"1219671193516740608","0","0","0","0","0","0","0","0","0","0","0"
"1219671194607280128","0","0","0","0","0","0","0","0","0","0","0"
"1219671284885401600","0","0","0","0","0","0","0","0","0","0","0"
"1219671309107499008","0","0","0","0","0","0","0","0","0","0","0"
"1219671377848029184","0","0","0","0","0","0","0","0","0","0","0"
"1219671405505187840","0","0","0","0","0","0","0","0","0","0","0"
"1219671423846952960","0","0","0","0","0","0","0","0","0","0","0"
"1219671517979500544","0","0","0","0","0","0","0","0","0","0","0"
"1219671532047421440","0","0","0","0","0","0","0","0","0","0","0"
"1219671672611069952","0","0","0","0","0","0","0","0","0","0","0"
"1219671708686331904","0","0","0","0","0","0","0","0","0","0","0"
"1219671752068018176","0","0","0","0","0","0","0","0","0","0","0"
"1219671896930820096","0","0","0","0","0","0","0","0","0","0","0"
"1219671911812169728","0","0","0","0","0","0","0","0","0","0","0"
"1219672019224137728","0","0","0","0","0","0","0","0","0","0","0"
"1219672031408599040","0","0","0","0","0","0","0","0","0","0","0"
"1219672048374571008","0","0","0","0","0","0","0","0","0","0","0"
"1219672111398182912","0","0","0","0","0","0","0","0","0","0","0"
"1219672112811479040","0","0","0","0","0","0","0","0","0","0","0"
"1219672217379692544","0","0","0","0","0","0","0","0","0","0","0"
"1219672359382212608","0","0","0","0","0","0","0","0","0","0","0"
"1219672365031882752","0","0","0","0","0","0","0","0","0","0","0"
"1219672414969384960","0","0","0","0","0","0","0","0","0","0","0"
"1219672478475325440","0","0","0","0","0","0","0","0","0","0","0"
"1219672537300459520","0","0","0","0","0","0","0","0","0","0","0"
"1219672570288656384","0","0","0","0","0","0","0","0","0","0","0"
"1219672584813412352","0","0","0","0","0","0","0","0","0","0","0"
"1219672611682226176","0","0","0","0","0","0","0","0","0","0","0"
"1219672655957307392","0","0","0","0","0","0","0","0","0","0","0"
"1219672748731117568","0","0","0","0","0","0","0","0","0","0","0"
"1219672753835577344","0","0","0","0","0","0","0","0","0","0","0"
