"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1360802406532063232","0","0","0","0","0","0","0","0","0","0","0"
"1360802466674180100","0","0","0","0","0","0","0","0","0","0","0"
"1360802578926358529","0","0","0","0","0","0","0","0","0","0","0"
"1360802859743285251","0","0","0","0","0","0","0","0","0","0","0"
"1360803859577393153","0","0","0","0","0","0","0","0","0","0","0"
"1360804025457926149","0","0","0","0","0","0","0","0","0","0","0"
"1360804325837205507","0","0","0","0","0","0","0","0","0","0","0"
"1360804327053533184","0","0","0","0","0","0","0","0","0","0","0"
"1360804580104286209","0","0","0","0","0","0","0","0","0","0","0"
"1360805994587119619","0","0","0","0","0","0","0","0","0","0","0"
"1360806025813774336","0","0","0","0","0","0","0","0","0","0","0"
"1360806153580646401","0","0","0","0","0","0","0","0","0","0","0"
"1360806495902965760","0","0","0","0","0","0","0","0","0","0","0"
"1360806585790947328","0","0","0","0","0","0","0","0","0","0","0"
"1360806702594088965","0","0","0","0","0","0","0","0","0","0","0"
"1360807067372711936","0","0","0","0","0","0","0","0","0","0","0"
"1360807570269691905","0","0","0","0","0","0","0","0","0","0","0"
"1360807638011957248","0","0","0","0","0","0","0","0","0","0","0"
"1360807702860038156","0","0","0","0","0","0","0","0","0","0","0"
"1360808581248012288","0","0","0","0","0","0","0","0","0","0","0"
"1360808596196499459","0","0","0","0","0","0","0","0","0","0","0"
"1360809109117894660","0","0","0","0","0","0","0","0","0","0","0"
"1360809668499681282","0","0","0","0","0","0","0","0","0","0","0"
"1360809981843415046","0","0","0","0","0","0","0","0","0","0","0"
"1360810508824301569","0","0","0","0","0","0","0","0","0","0","0"
"1360632963755565057","0","0","0","0","0","0","0","0","0","0","0"
"1360632968600047617","0","0","0","0","0","0","0","0","0","0","0"
"1360632969120145410","0","0","0","0","0","0","0","0","0","0","0"
"1360729757017587712","0","0","0","0","0","0","0","0","0","0","0"
"1360729890107064324","0","0","0","0","0","0","0","0","0","0","0"
"1360730005945389057","0","0","0","0","0","0","0","0","0","0","0"
"1360730044155461637","0","0","0","0","0","0","0","0","0","0","0"
"1360730083145773063","0","0","0","0","0","0","0","0","0","0","0"
"1360730122030960641","0","0","0","0","0","0","0","0","0","0","0"
"1360730212162502661","0","0","0","0","0","0","0","0","0","0","0"
"1360730250079072260","0","0","0","0","0","0","0","0","0","0","0"
"1360730342810808321","0","0","0","0","0","0","0","0","0","0","0"
"1360730413870837760","0","0","0","0","0","0","0","0","0","0","0"
"1360730585111662606","0","0","0","0","0","0","0","0","0","0","0"
"1360730609270861825","0","0","0","0","0","0","0","0","0","0","0"
"1360730675939336193","0","0","0","0","0","0","0","0","0","0","0"
"1360730708453576705","0","0","0","0","0","0","0","0","0","0","0"
"1360730822693818370","0","0","0","0","0","0","0","0","0","0","0"
"1360730962045374473","0","0","0","0","0","0","0","0","0","0","0"
"1360731180799193088","0","0","0","0","0","0","0","0","0","0","0"
"1360731379735138308","0","0","0","0","0","0","0","0","0","0","0"
"1360731496156340225","0","0","0","0","0","0","0","0","0","0","0"
"1360731611290025987","0","0","0","0","0","0","0","0","0","0","0"
"1360731620815343618","0","0","0","0","0","0","0","0","0","0","0"
"1360731653518348289","0","0","0","0","0","0","0","0","0","0","0"
"1360731750041853954","0","0","0","0","0","0","0","0","0","0","0"
"1360732009287581699","0","0","0","0","0","0","0","0","0","0","0"
"1360732243669495813","0","0","0","0","0","0","0","0","0","0","0"
"1360732419587006468","0","0","0","0","0","0","0","0","0","0","0"
"1360732459181236224","0","0","0","0","0","0","0","0","0","0","0"
"1360732535186202626","0","0","0","0","0","0","0","0","0","0","0"
"1360732695551213569","0","0","0","0","0","0","0","0","0","0","0"
"1360732737175453722","0","0","0","0","0","0","0","0","0","0","0"
"1360732814413545475","0","0","0","0","0","0","0","0","0","0","0"
"1360732923541020672","0","0","0","0","0","0","0","0","0","0","0"
"1360733025282195462","0","0","0","0","0","0","0","0","0","0","0"
"1360733080001122304","0","0","0","0","0","0","0","0","0","0","0"
"1360733109147340811","0","0","0","0","0","0","0","0","0","0","0"
"1360733303716864009","0","0","0","0","0","0","0","0","0","0","0"
"1360733381512884228","0","0","0","0","0","0","0","0","0","0","0"
"1360733471858171915","0","0","0","0","0","0","0","0","0","0","0"
"1360733728591532039","0","0","0","0","0","0","0","0","0","0","0"
"1360733738666233858","0","0","0","0","0","0","0","0","0","0","0"
"1360733816831307777","0","0","0","0","0","0","0","0","0","0","0"
"1360733962289745920","0","0","0","0","0","0","0","0","0","0","0"
"1360733963053056001","0","0","0","0","0","0","0","0","0","0","0"
"1360734016585007109","0","0","0","0","0","0","0","0","0","0","0"
"1360734335347929090","0","0","0","0","0","0","0","0","0","0","0"
"1360734539417534466","0","0","0","0","0","0","0","0","0","0","0"
"1360734549194518531","0","0","0","0","0","0","0","0","0","0","0"
"1360734624880680961","0","0","0","0","0","0","0","0","0","0","0"
"1360734625644089355","0","0","0","0","0","0","0","0","0","0","0"
"1360734643109187584","0","0","0","0","0","0","0","0","0","0","0"
"1360734790660587523","0","0","0","0","0","0","0","0","0","0","0"
"1360735130323718145","0","0","0","0","0","0","0","0","0","0","0"
"1360735223772774410","0","0","0","0","0","0","0","0","0","0","0"
"1360735272330231808","0","0","0","0","0","0","0","0","0","0","0"
"1360735347169259521","0","0","0","0","0","0","0","0","0","0","0"
