"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1360722996554575873","0","0","0","0","0","0","0","0","0","0","0"
"1360723019237326849","0","0","0","0","0","0","0","0","0","0","0"
"1360723093333938186","0","0","0","0","0","0","0","0","0","0","0"
"1360723097310162955","0","0","0","0","0","0","0","0","0","0","0"
"1360723128738054146","0","0","0","0","0","0","0","0","0","0","0"
"1360723160727961607","0","0","0","0","0","0","0","0","0","0","0"
"1360723170823651329","0","0","0","0","0","0","0","0","0","0","0"
"1360723274368434182","0","0","0","0","0","0","0","0","0","0","0"
"1360723291330199552","0","0","0","0","0","0","0","0","0","0","0"
"1360723453456896001","0","0","0","0","0","0","0","0","0","0","0"
"1360723461572878336","0","0","0","0","0","0","0","0","0","0","0"
"1360723485270630402","0","0","0","0","0","0","0","0","0","0","0"
"1360723490006048773","0","0","0","0","0","0","0","0","0","0","0"
"1360723527377309696","0","0","0","0","0","0","0","0","0","0","0"
"1360723569408417792","0","0","0","0","0","0","0","0","0","0","0"
"1360723595694125059","0","0","0","0","0","0","0","0","0","0","0"
"1360723616674050051","0","0","0","0","0","0","0","0","0","0","0"
"1360723618074886157","0","0","0","0","0","0","0","0","0","0","0"
"1360723655580352514","0","0","0","0","0","0","0","0","0","0","0"
"1360723667747938305","0","0","0","0","0","0","0","0","0","0","0"
"1360723721443500035","0","0","0","0","0","0","0","0","0","0","0"
"1360723767358599168","0","0","0","0","0","0","0","0","0","0","0"
"1360723860711170049","0","0","0","0","0","0","0","0","0","0","0"
"1360723865673076739","0","0","0","0","0","0","0","0","0","0","0"
"1360723877639434244","0","0","0","0","0","0","0","0","0","0","0"
"1360723963060568065","0","0","0","0","0","0","0","0","0","0","0"
"1360723969993809920","0","0","0","0","0","0","0","0","0","0","0"
"1360723978113941505","0","0","0","0","0","0","0","0","0","0","0"
"1360724004621975557","0","0","0","0","0","0","0","0","0","0","0"
"1360724047194165251","0","0","0","0","0","0","0","0","0","0","0"
"1360724068731924482","0","0","0","0","0","0","0","0","0","0","0"
"1360724070770294785","0","0","0","0","0","0","0","0","0","0","0"
"1360724077980360714","0","0","0","0","0","0","0","0","0","0","0"
"1360724107751550976","0","0","0","0","0","0","0","0","0","0","0"
"1360724122582532096","0","0","0","0","0","0","0","0","0","0","0"
"1360724195139854339","0","0","0","0","0","0","0","0","0","0","0"
"1360724202647674881","0","0","0","0","0","0","0","0","0","0","0"
"1360724202639273985","0","0","0","0","0","0","0","0","0","0","0"
"1360724203234865157","0","0","0","0","0","0","0","0","0","0","0"
"1360724257148456964","0","0","0","0","0","0","0","0","0","0","0"
"1360724280351334405","0","0","0","0","0","0","0","0","0","0","0"
"1360724281387327496","0","0","0","0","0","0","0","0","0","0","0"
"1360724295106838530","0","0","0","0","0","0","0","0","0","0","0"
"1360724444839313412","0","0","0","0","0","0","0","0","0","0","0"
"1360724516939440141","0","0","0","0","0","0","0","0","0","0","0"
"1360724570269974528","0","0","0","0","0","0","0","0","0","0","0"
