"id","labels","Blackout","Casualties","Damage","Danger","Government","Sensor","Service","Transport","Water","Weather"
"1360815893954011137","0","0","0","0","0","0","0","0","0","0","0"
"1360816004314537984","0","0","0","0","0","0","0","0","0","0","0"
"1360816039219453952","0","0","0","0","0","0","0","0","0","0","0"
"1360816062191652873","0","0","0","0","0","0","0","0","0","0","0"
"1360816139572420611","0","0","0","0","0","0","0","0","0","0","0"
"1360816167439327235","0","0","0","0","0","0","0","0","0","0","0"
"1360816303737503744","0","0","0","0","0","0","0","0","0","0","0"
"1360816366962442248","0","0","0","0","0","0","0","0","0","0","0"
"1360816415918354432","0","0","0","0","0","0","0","0","0","0","0"
"1360816451116929024","0","0","0","0","0","0","0","0","0","0","0"
"1360816453650247688","0","0","0","0","0","0","0","0","0","0","0"
"1360816470674927617","0","0","0","0","0","0","0","0","0","0","0"
"1360816640925913094","0","0","0","0","0","0","0","0","0","0","0"
"1360816712581488642","0","0","0","0","0","0","0","0","0","0","0"
"1360816741257859076","0","0","0","0","0","0","0","0","0","0","0"
"1360816946149691392","0","0","0","0","0","0","0","0","0","0","0"
"1360817014634291201","0","0","0","0","0","0","0","0","0","0","0"
"1360817088328212482","0","0","0","0","0","0","0","0","0","0","0"
"1360817096360226825","0","0","0","0","0","0","0","0","0","0","0"
"1360817174768574467","0","0","0","0","0","0","0","0","0","0","0"
"1360817212726992897","0","0","0","0","0","0","0","0","0","0","0"
"1360817264476315649","0","0","0","0","0","0","0","0","0","0","0"
"1360817268897161219","0","0","0","0","0","0","0","0","0","0","0"
"1360817342251294722","0","0","0","0","0","0","0","0","0","0","0"
"1360817426644918276","0","0","0","0","0","0","0","0","0","0","0"
"1360817430767931392","0","0","0","0","0","0","0","0","0","0","0"
"1360817552914452483","0","0","0","0","0","0","0","0","0","0","0"
"1360817625132015621","0","0","0","0","0","0","0","0","0","0","0"
"1360817660158615554","0","0","0","0","0","0","0","0","0","0","0"
"1360817764001140738","0","0","0","0","0","0","0","0","0","0","0"
"1360817841776128001","0","0","0","0","0","0","0","0","0","0","0"
"1360817967181701125","0","0","0","0","0","0","0","0","0","0","0"
"1360817995245703169","0","0","0","0","0","0","0","0","0","0","0"
"1360818151873601543","0","0","0","0","0","0","0","0","0","0","0"
"1360818153165516802","0","0","0","0","0","0","0","0","0","0","0"
"1360818178230611971","0","0","0","0","0","0","0","0","0","0","0"
"1360818301631307779","0","0","0","0","0","0","0","0","0","0","0"
"1360818331851264002","0","0","0","0","0","0","0","0","0","0","0"
"1360818425614921732","0","0","0","0","0","0","0","0","0","0","0"
"1360818658646233089","0","0","0","0","0","0","0","0","0","0","0"
"1360818958840913931","0","0","0","0","0","0","0","0","0","0","0"
"1360752318233284612","0","0","0","0","0","0","0","0","0","0","0"
"1360752356112158721","0","0","0","0","0","0","0","0","0","0","0"
"1360752368485302272","0","0","0","0","0","0","0","0","0","0","0"
"1360752632474787842","0","0","0","0","0","0","0","0","0","0","0"
